num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
3;E0;23.10.2011;Man United;Man City;1;6;A;0;1;A;12;19;8;12;15;11;7;4;4;4;1;0;2;03.Nis;03.Aðu;02.May;03.Mar;03.Aðu;02.May;03.Mar;03.May;2;03.Mar;03.Mar;02.Oca;03.Mar;03.Haz;02.Oca;Mar.25;03.May;02.Oca;03.Mar;03.May;02.May;03.May;03.Haz;02.Oca;03.Nis;03.Aðu;02.Oca;Mar.25;03.May;48;02.Ara;02.May;03.May;Mar.35;Mar.89;Mar.63;41;Oca.82;Oca.76;Þub.18;02.Þub;24;-0.5;02.Oca;02.Nis;Oca.87;Oca.82
3;E0;23.10.2011;QPR;Chelsea;1;0;H;1;0;H;8;14;3;7;17;17;0;6;2;7;0;2;09.May;5;Oca.33;9;04.May;Oca.35;8;Nis.75;Oca.35;7;04.Oca;01.Nis;8;04.May;01.Nis;08.May;04.May;1.363;08.May;Nis.75;Oca.36;07.May;04.May;01.Nis;10;5;Oca.36;9;Nis.33;Oca.36;47;Eki.16;Aðu.84;5;Nis.64;01.Nis;Oca.36;40;Oca.74;Oca.66;Þub.32;Þub.16;24;01.May;Oca.86;Oca.82;02.Oca;02.Mar
3;E0;29.10.2011;Chelsea;Arsenal;3;5;A;2;1;H;12;13;10;8;7;18;3;2;2;3;0;0;Oca.62;4;05.May;Oca.62;03.Eyl;5;01.Haz;Mar.75;05.May;01.Haz;03.Haz;5;Oca.62;03.Haz;6;1.571;03.Aðu;May.75;Oca.67;03.May;05.May;Oca.67;03.Eyl;5;Oca.62;4;6;Oca.62;Mar.75;05.May;48;Oca.67;Oca.61;04.Oca;03.Aðu;06.May;May.61;40;Oca.75;Oca.67;02.Mar;Þub.15;28;-1;02.Kas;02.May;Oca.86;Oca.82
3;E0;29.10.2011;Everton;Man United;0;1;A;0;1;A;18;7;11;6;12;8;4;1;3;0;0;0;04.May;03.Haz;01.Aðu;04.Haz;03.Tem;Oca.72;04.May;03.May;Oca.75;03.Tem;03.Mar;01.Eyl;04.May;03.May;01.Aðu;04.Haz;03.May;Oca.75;04.May;03.Nis;Oca.83;04.May;03.Haz;01.Aðu;Nis.75;03.Aðu;Oca.75;04.May;03.Nis;01.Aðu;47;5;Nis.57;Mar.83;Mar.55;01.Eyl;Oca.78;42;Oca.91;Oca.84;02.Haz;Oca.94;23;0.5;Þub.16;02.Oca;Oca.81;Oca.78
3;E0;29.10.2011;Man City;Wolves;3;1;H;0;0;D;18;9;9;2;17;5;5;4;2;1;1;0;Oca.17;7;19;Oca.15;7;17.May;Oca.15;Haz.75;17;Oca.17;05.Aðu;13;Oca.17;7;17;Oca.15;7;17;Oca.18;06.May;15;Oca.17;7;17;Oca.17;8;21;Oca.14;07.May;17;47;Oca.18;Oca.16;08.May;07.Þub;24;18.49;31;Oca.45;Oca.39;3;02.Aðu;24;-2;01.Eyl;Oca.84;02.Eyl;02.Þub
3;E0;29.10.2011;Norwich;Blackburn;3;3;D;0;1;A;13;12;6;7;9;10;6;2;2;1;0;0;Oca.91;03.Haz;4;Oca.88;03.May;4;Oca.95;03.Nis;Mar.75;Oca.95;03.Mar;03.Haz;2;03.May;Mar.75;Oca.95;03.Nis;Mar.75;2;03.Þub;4;2;03.Haz;03.Haz;Oca.95;03.Haz;4;Oca.91;03.Nis;03.Aðu;48;02.May;Oca.96;Mar.61;Mar.42;Nis.16;Mar.87;44;Oca.95;Oca.85;02.Mar;Oca.92;26;-0.5;02.Oca;Oca.97;Oca.94;Oca.89
3;E0;29.10.2011;Sunderland;Aston Villa;2;2;D;1;1;D;13;10;8;5;7;13;5;6;1;3;0;0;02.Oca;03.Mar;03.Haz;Þub.15;03.Nis;03.May;02.Oca;Mar.25;03.Nis;Þub.15;03.Þub;03.Oca;02.Þub;03.Mar;03.Mar;Þub.15;Mar.25;03.Nis;Þub.25;03.Þub;03.Mar;02.Þub;03.Mar;03.Nis;Þub.15;03.Mar;Mar.75;02.Þub;Mar.25;Mar.25;48;Þub.25;Þub.15;03.Nis;Mar.27;Mar.86;Mar.45;41;Þub.15;02.Þub;Oca.85;Oca.76;26;-0.25;Oca.86;Oca.81;Þub.14;02.May
3;E0;29.10.2011;Swansea;Bolton;3;1;H;0;0;D;20;8;12;3;9;14;10;2;3;4;0;1;02.Oca;03.Mar;03.Haz;02.May;03.Nis;03.May;02.Oca;03.Þub;03.May;02.Oca;03.Mar;03.Oca;02.Oca;03.Nis;03.May;02.Oca;03.Mar;03.Nis;Þub.15;03.Þub;03.May;2;03.May;Mar.75;02.Oca;03.Nis;03.Aðu;02.Oca;Mar.25;03.Haz;48;Þub.16;02.Eyl;03.May;Mar.32;Mar.84;Mar.54;45;Oca.95;Oca.89;Oca.98;Oca.88;26;-0.25;Oca.84;01.Aðu;02.Ara;02.Tem
3;E0;29.10.2011;West Brom;Liverpool;0;2;A;0;2;A;10;17;6;7;12;9;3;10;1;0;0;0;4;03.Mar;2;03.Aðu;03.Mar;02.May;Mar.75;03.Þub;2;03.Mar;03.Mar;2;Mar.75;03.May;2;03.Haz;03.Mar;02.May;Mar.75;03.Oca;02.Oca;03.Eyl;03.May;Oca.95;4;03.Nis;02.May;Mar.75;03.Nis;2;48;4;Mar.77;03.May;Mar.32;02.Oca;02.Þub;43;02.Eyl;Oca.99;Oca.84;Oca.79;26;0.5;Oca.86;Oca.82;02.Oca;02.May
3;E0;29.10.2011;Wigan;Fulham;0;2;A;0;1;A;18;7;9;5;17;14;9;0;2;5;0;0;Þub.88;Mar.25;02.May;02.Eyl;03.Þub;Þub.45;02.Eyl;03.Þub;02.Nis;02.Haz;03.Þub;02.May;02.Aðu;03.Mar;02.May;Þub.75;Mar.25;02.May;02.Eyl;03.Oca;02.May;02.Aðu;03.Mar;02.May;03.Ara;03.Mar;02.May;Þub.75;Mar.25;02.May;48;Mar.18;Þub.91;Mar.34;Mar.23;Þub.55;Þub.46;39;Þub.24;02.Oca;Oca.75;01.Tem;25;0.25;Oca.87;Oca.82;Þub.13;02.Nis
3;E0;30.10.2011;Tottenham;QPR;3;1;H;2;0;H;22;12;13;8;12;14;4;8;0;0;0;0;Oca.36;Nis.75;9;Oca.34;Nis.75;9;Oca.35;Nis.75;9;01.Nis;04.Oca;7;Oca.36;04.Haz;9;Oca.35;Nis.75;08.May;01.Nis;04.May;8;Oca.36;5;8;01.Nis;5;9;Oca.36;04.May;9;48;Oca.41;Oca.37;05.Þub;Nis.66;09.May;Aðu.56;32;Oca.65;Oca.57;Þub.43;Þub.28;26;-1.25;Oca.88;Oca.84;02.Aðu;02.Þub
3;E0;31.10.2011;Stoke;Newcastle;1;3;A;0;2;A;10;6;4;2;8;14;8;2;0;1;0;0;02.Oca;03.Þub;03.Aðu;02.Oca;Mar.25;Mar.75;Þub.15;03.Þub;03.Mar;02.Þub;03.Þub;3;02.Þub;03.Mar;03.Mar;02.Oca;Mar.25;03.May;02.Þub;03.Oca;03.May;02.Oca;03.Mar;03.Haz;Þub.15;03.Mar;Mar.75;02.Oca;Mar.25;03.May;47;Þub.22;Þub.13;03.Nis;Mar.25;03.Aðu;Mar.52;39;Þub.33;Þub.19;Oca.73;Oca.64;24;-0.25;Oca.88;Oca.82;02.Ara;02.May
3;E0;05.11.2011;Arsenal;West Brom;3;0;H;2;0;H;12;9;7;4;12;12;4;1;0;0;0;0;01.Nis;04.May;08.May;Oca.42;04.Haz;Haz.75;01.Nis;Nis.33;07.May;Oca.37;04.Mar;07.Þub;01.Nis;04.May;8;01.Nis;04.May;07.May;Oca.44;04.Þub;8;01.Nis;Nis.75;07.May;01.Nis;5;08.May;01.Nis;04.May;8;49;Oca.45;Oca.41;5;04.May;9;Tem.76;31;Oca.65;Oca.58;02.Nis;Þub.25;27;-1.25;02.Oca;Oca.96;Oca.96;01.Eyl
3;E0;05.11.2011;Aston Villa;Norwich;3;2;H;1;1;D;12;9;6;7;11;9;6;6;1;5;0;0;Oca.83;03.May;04.May;01.Aðu;03.Nis;04.May;Oca.85;03.May;4;Oca.85;03.Nis;03.Aðu;01.Aðu;03.May;04.May;01.Aðu;03.May;4.333;Oca.91;03.Mar;04.Þub;01.Aðu;03.Haz;04.May;Oca.85;03.Haz;04.Haz;Oca.83;03.Haz;04.Þub;49;Oca.91;Oca.82;Mar.72;Mar.53;04.Tem;Nis.38;44;Oca.92;Oca.85;02.Mar;Oca.93;26;-0.5;Oca.87;Oca.81;02.Kas;02.May
3;E0;05.11.2011;Blackburn;Chelsea;0;1;A;0;0;D;13;12;8;8;12;10;5;8;4;2;0;0;07.May;Nis.33;Oca.44;7;04.May;Oca.42;06.May;Nis.25;Oca.45;7;04.Oca;01.Nis;7;Nis.33;Oca.44;7;04.Þub;1.444;7;4;01.May;06.May;Nis.33;01.May;07.May;04.Haz;Oca.44;7;04.May;Oca.44;48;08.Haz;07.Eyl;Nis.64;04.Mar;01.May;Oca.45;31;Oca.65;Oca.56;02.May;Þub.31;27;Oca.25;Oca.89;Oca.85;02.May;02.Oca
3;E0;05.11.2011;Liverpool;Swansea;0;0;D;0;0;D;18;9;10;3;13;5;11;4;2;1;0;0;Oca.29;05.May;10;01.Mar;May.25;9;01.Mar;5;9;Oca.25;5;10;Oca.29;05.May;10;01.Mar;Nis.75;11;Oca.36;Nis.33;10;Oca.29;05.May;11;01.Mar;05.May;11;Oca.29;May.25;11;49;Oca.36;01.Mar;May.65;May.15;12;Eki.42;31;Oca.68;01.Haz;02.Mar;Þub.22;29;-1.5;Oca.98;Oca.93;Oca.96;Oca.92
3;E0;05.11.2011;Man United;Sunderland;1;0;H;1;0;H;15;9;9;3;6;14;6;2;0;2;0;0;Oca.25;05.May;13;Oca.25;05.May;11;Oca.22;May.75;12;Oca.22;05.Mar;11;01.Þub;06.May;13;1.222;6;12;Oca.25;05.May;13;01.Þub;06.May;15;Oca.25;06.May;13;Oca.22;05.May;15;49;Oca.27;Oca.24;06.May;May.77;15;Ara.84;31;Oca.56;Oca.48;Þub.75;02.May;28;-1.75;02.Þub;Oca.96;Oca.93;01.Eyl
3;E0;05.11.2011;Newcastle;Everton;2;1;H;2;1;H;10;14;6;6;12;15;5;3;2;3;0;0;Þub.25;Mar.25;03.Mar;02.Þub;03.Mar;03.Nis;02.Þub;Mar.25;03.Þub;Þub.15;03.Þub;03.Oca;Þub.25;Mar.25;03.Þub;Þub.25;Mar.25;03.Oca;Þub.38;03.Þub;3;02.Mar;03.Mar;03.Þub;02.Mar;03.Nis;03.Mar;02.Þub;Mar.25;03.Mar;49;Þub.38;Þub.24;03.Nis;Mar.26;Mar.48;Mar.23;41;02.Ara;02.Þub;Oca.81;Oca.76;28;-0.25;2;Oca.94;Oca.97;Oca.92
3;E0;05.11.2011;QPR;Man City;2;3;A;1;1;D;18;16;9;8;5;14;3;1;1;1;0;0;10;5;Oca.33;08.May;5;Oca.33;9;Nis.75;Oca.33;07.Aðu;04.Haz;Oca.33;9;5;Oca.33;9;Nis.75;1.333;8;04.May;01.Nis;11;May.25;01.Mar;10;5;Oca.36;10;5;01.Mar;45;11;Eyl.29;May.28;Nis.92;01.Nis;Oca.34;32;01.Haz;Oca.53;Þub.55;Þub.37;27;Oca.25;02.Ara;02.Aðu;Oca.84;01.Aðu
3;E0;06.11.2011;Bolton;Stoke;5;0;H;2;0;H;20;9;16;6;10;9;12;4;0;1;0;0;02.Nis;03.Mar;3;Þub.45;03.Mar;Þub.95;02.Nis;03.Mar;02.Aðu;02.Mar;03.Mar;Þub.75;Þub.38;03.Mar;3;02.Nis;03.Mar;Þub.85;02.May;03.Þub;02.Aðu;02.Nis;Mar.25;3;02.Nis;03.Mar;03.Þub;02.Nis;03.Þub;3;49;02.May;Þub.36;Mar.41;Mar.26;03.Mar;3;44;Oca.97;Oca.91;Oca.98;Oca.87;25;-0.25;02.Tem;Oca.99;Oca.94;Oca.88
3;E0;06.11.2011;Fulham;Tottenham;1;3;A;0;2;A;26;8;20;8;5;9;11;1;0;1;0;0;Mar.25;03.Mar;Þub.25;Mar.25;03.Nis;Þub.25;03.Oca;Mar.25;Þub.25;Þub.75;03.Þub;Þub.35;Mar.25;03.Mar;02.Þub;03.Þub;03.Mar;02.Þub;03.Þub;03.Þub;02.Mar;03.Þub;03.Þub;02.Mar;Mar.25;03.Nis;02.Mar;03.Mar;03.Nis;Þub.15;49;03.Nis;Mar.15;Mar.46;Mar.29;Þub.42;Þub.27;45;Oca.94;Oca.85;02.Oca;Oca.92;27;0.25;01.Eyl;Oca.84;02.Eyl;02.Þub
3;E0;06.11.2011;Wolves;Wigan;3;1;H;1;1;D;13;13;12;7;11;13;5;6;2;1;0;0;Oca.91;03.Mar;Nis.33;Oca.91;03.Nis;4;01.Eyl;03.Mar;4;01.Aðu;03.Nis;4;Oca.83;03.Nis;04.May;Oca.85;03.Nis;04.Þub;2;03.Oca;04.Þub;Oca.83;03.May;04.May;Oca.91;03.May;04.Haz;Oca.85;03.Nis;Nis.33;49;2;01.Eyl;03.May;Mar.38;Nis.63;04.Þub;45;02.May;Oca.96;Oca.88;Oca.82;28;-0.5;Oca.93;Oca.89;02.Mar;Oca.97
3;E0;19.11.2011;Everton;Wolves;2;1;H;1;1;D;13;4;9;1;14;13;9;1;1;2;0;0;Oca.57;Mar.75;06.May;01.Haz;03.Haz;May.85;01.Haz;03.Haz;May.75;Oca.65;03.May;04.Haz;Oca.57;03.Haz;06.May;1.533;Mar.75;06.May;Oca.62;03.Aðu;05.May;Oca.57;03.Aðu;06.May;Oca.62;03.Aðu;7;Oca.57;03.Haz;06.May;48;Oca.67;Oca.59;Mar.96;03.Tem;07.Nis;06.Aðu;45;Oca.91;Oca.87;02.Þub;01.Eyl;26;-1;02.Aðu;02.Nis;Oca.87;Oca.83
3;E0;19.11.2011;Man City;Newcastle;3;1;H;2;0;H;12;10;9;7;10;7;4;5;0;0;0;0;01.Mar;05.May;10;01.Mar;5;09.May;01.Mar;5;9;Oca.33;04.Haz;07.Aðu;01.Mar;05.May;9;01.Mar;5;09.May;01.Mar;05.May;09.May;01.Mar;May.25;11;01.Mar;05.May;11;Oca.25;May.75;11;47;Oca.33;Oca.29;May.94;May.22;Kas.61;10.Mar;30;Oca.57;Oca.53;Þub.56;Þub.39;27;-1.5;Oca.86;01.Aðu;Þub.16;02.Haz
3;E0;19.11.2011;Norwich;Arsenal;1;2;A;1;1;D;7;20;4;14;11;9;1;6;3;0;0;0;05.May;03.Haz;Oca.67;5;03.Aðu;01.Tem;Nis.75;03.Haz;01.Tem;04.Mar;03.Nis;Oca.75;05.May;03.May;Oca.67;5;Mar.75;Oca.65;05.May;03.Nis;01.Tem;5;03.Aðu;Oca.67;05.May;03.Aðu;01.Tem;Nis.75;03.Haz;Oca.73;47;05.May;05.Haz;Mar.85;Mar.66;Oca.75;Oca.69;32;Oca.67;Oca.59;02.May;Þub.26;26;0.75;2;Oca.95;Oca.98;Oca.92
3;E0;19.11.2011;Stoke;QPR;2;3;A;1;2;A;17;9;7;8;17;10;9;5;4;2;0;0;Oca.83;03.May;04.May;Oca.75;Mar.45;Nis.75;01.Aðu;03.Mar;04.May;Oca.75;03.Nis;04.Mar;01.Aðu;03.May;04.May;Oca.75;03.Haz;04.May;Oca.75;03.Haz;Nis.75;Oca.83;03.May;04.May;Oca.83;03.Haz;Nis.75;Oca.75;03.May;Nis.75;48;Oca.87;01.Aðu;Mar.64;Mar.47;5;Nis.56;40;Þub.15;02.Nis;Oca.82;Oca.75;26;-0.75;02.Eyl;02.Mar;Oca.89;Oca.84
3;E0;19.11.2011;Sunderland;Fulham;0;0;D;0;0;D;13;13;8;9;8;12;6;7;1;1;0;0;02.Mar;Mar.25;03.Þub;Þub.35;03.Oca;03.Oca;02.Mar;Mar.25;3;02.Þub;03.Þub;3;02.Mar;Mar.25;03.Oca;02.Mar;03.Þub;03.Oca;Þub.38;Mar.25;3;02.Mar;Mar.25;Mar.25;Þub.38;03.Mar;Mar.25;Þub.38;Mar.25;3;48;02.Nis;Þub.33;Mar.35;Mar.22;Mar.35;03.Kas;40;Þub.18;02.Tem;01.Aðu;Oca.72;27;-0.25;02.Haz;2;01.Eyl;Oca.86
3;E0;19.11.2011;Swansea;Man United;0;1;A;0;1;A;9;13;6;7;6;9;6;2;0;1;0;0;06.May;04.Þub;01.May;Haz.25;04.Þub;Oca.53;6;4;01.May;06.May;03.Eyl;Oca.45;06.May;4;01.May;7;04.Þub;Oca.45;8;4;Oca.44;7;4;01.May;07.May;04.Þub;01.May;06.May;03.Aðu;Oca.53;47;8;07.Mar;Nis.27;04.Þub;Oca.53;Oca.49;42;Oca.89;Oca.79;02.May;Oca.99;28;1;02.May;Oca.99;Oca.93;Oca.87
3;E0;19.11.2011;West Brom;Bolton;2;1;H;1;1;D;16;8;9;6;12;12;7;5;1;0;0;0;2;03.Nis;03.Aðu;Oca.95;Mar.35;Mar.85;Oca.95;03.Nis;Mar.75;2;03.Mar;03.Mar;2;03.Mar;Mar.75;Oca.95;03.Nis;Mar.75;2;03.Nis;Mar.75;2;03.Nis;03.Eyl;02.May;03.May;4;02.May;03.Nis;03.Haz;48;02.Oca;2;Mar.51;Mar.35;04.May;Mar.78;45;Oca.86;Oca.79;02.Eyl;Oca.99;27;-0.5;02.Haz;2;Oca.91;Oca.86
3;E0;19.11.2011;Wigan;Blackburn;3;3;D;2;1;H;21;6;11;2;14;13;7;3;2;3;0;1;02.May;Mar.25;Þub.88;02.May;Mar.25;Þub.75;02.Nis;Mar.25;Þub.85;02.Nis;03.Þub;02.Tem;02.May;03.Mar;02.Aðu;Þub.45;Mar.25;02.Aðu;Þub.45;03.Mar;02.Eyl;02.Nis;03.Mar;02.Eyl;02.May;03.Mar;Þub.88;02.May;03.Mar;Þub.75;47;Þub.62;Þub.47;Mar.41;Mar.27;03.Aðu;Þub.84;44;Oca.95;Oca.88;Oca.97;Oca.89;24;0;Oca.82;Oca.75;02.Þub;02.Oca
3;E0;20.11.2011;Chelsea;Liverpool;1;2;A;0;1;A;18;9;5;3;13;11;6;5;3;2;0;0;Oca.83;03.May;04.May;Oca.75;03.Haz;04.May;01.Aðu;03.Mar;04.May;Oca.75;03.Nis;04.Mar;Oca.83;03.Nis;04.May;01.Aðu;03.May;4.333;Oca.91;03.Oca;04.May;Oca.91;03.May;Nis.33;Oca.85;03.Haz;Nis.75;Oca.91;Mar.25;04.May;48;Oca.91;Oca.81;Mar.67;Mar.47;04.Aðu;Nis.51;44;Oca.93;Oca.86;02.Mar;Oca.92;26;-0.75;02.Ara;02.Tem;Oca.85;Oca.81
3;E0;21.11.2011;Tottenham;Aston Villa;2;0;H;2;0;H;20;5;9;1;4;5;11;3;0;2;0;0;Oca.57;4;6;01.May;Nis.33;06.May;Oca.55;Mar.75;6;Oca.55;03.Tem;05.Nis;01.May;04.Þub;06.May;1.533;4;6;Oca.55;Nis.33;05.May;Oca.53;4;06.May;Oca.53;Nis.33;7;Oca.53;03.Eyl;6;48;01.Haz;Oca.53;04.Nis;Mar.98;07.Þub;Haz.32;31;Oca.67;01.Haz;Þub.46;Þub.23;28;-1;Oca.88;Oca.84;02.Aðu;02.Þub
3;E0;26.11.2011;Arsenal;Fulham;1;1;D;0;0;D;20;10;12;6;9;7;13;4;1;3;0;0;Oca.44;04.Þub;8;01.Nis;04.Mar;8;Oca.45;4;07.May;01.Nis;04.Oca;7;Oca.44;Nis.33;7;01.Nis;4.333;8;01.May;04.Þub;06.May;Oca.44;Nis.33;07.May;Oca.44;04.Nis;8;Oca.44;4;07.May;44;01.May;Oca.45;Nis.53;Nis.19;9;Tem.65;37;Oca.71;Oca.65;Þub.33;02.Þub;23;-1.25;02.Kas;02.May;Oca.85;Oca.82
3;E0;26.11.2011;Bolton;Everton;0;2;A;0;0;D;8;17;7;14;9;10;2;4;1;1;1;0;03.Oca;Mar.25;Þub.38;3;03.Þub;Þub.35;02.Eyl;Mar.25;Þub.35;02.Tem;03.Þub;02.Nis;Þub.88;03.Nis;Þub.38;3;03.Mar;02.Mar;02.Eyl;03.Nis;Þub.38;3;03.Mar;02.Nis;03.Ara;03.Mar;Þub.38;02.Aðu;03.Mar;02.Nis;44;Mar.25;03.Oca;Mar.42;Mar.25;Þub.42;Þub.37;42;Oca.91;Oca.85;02.Þub;Oca.93;25;0.25;Oca.89;Oca.85;02.May;02.Oca
3;E0;26.11.2011;Chelsea;Wolves;3;0;H;3;0;H;17;7;11;2;10;10;9;2;1;2;0;0;Oca.22;6;15;Oca.22;6;11.May;01.Þub;6;13;Oca.22;05.Mar;11;01.Þub;06.May;13;1.222;05.Haz;13;Oca.25;6;11;Oca.22;6;15;Oca.22;06.May;15;Oca.25;05.May;11;43;Oca.25;Oca.23;06.May;May.85;15.May;13.Oca;29;Oca.55;Oca.48;Þub.63;Þub.53;23;-1.75;Oca.91;Oca.88;02.Mar;Oca.98
3;E0;26.11.2011;Man United;Newcastle;1;1;D;0;0;D;23;8;13;6;12;15;11;3;1;4;0;1;01.Nis;04.May;08.May;Oca.37;04.Haz;Aðu.25;Oca.35;04.May;08.May;Oca.33;04.Haz;07.Aðu;Oca.33;5;9;1.333;Nis.75;9;01.Nis;Nis.75;07.May;Oca.33;5;10;01.Nis;Nis.75;09.May;01.Nis;Nis.33;08.May;44;01.Nis;Oca.37;5;Nis.55;10;Aðu.74;37;Oca.75;Oca.69;Þub.23;Þub.13;24;-1.25;01.Eyl;Oca.87;02.May;2
3;E0;26.11.2011;Norwich;QPR;2;1;H;1;0;H;15;13;8;4;15;7;6;4;1;0;0;0;02.Oca;03.Nis;03.May;02.Þub;03.Mar;03.Þub;02.Þub;Mar.25;03.Þub;02.Oca;03.Mar;03.Oca;Þub.25;03.May;3;02.Þub;03.Mar;03.Þub;Þub.15;03.May;Mar.25;02.Þub;03.Nis;03.Mar;02.Þub;03.May;03.May;02.Þub;Mar.25;03.Þub;44;Þub.25;Þub.18;Mar.52;Mar.33;Mar.59;03.Mar;43;01.Eyl;Oca.83;02.Mar;Oca.94;25;-0.25;Oca.88;Oca.85;02.Aðu;02.Þub
3;E0;26.11.2011;Stoke;Blackburn;3;1;H;1;0;H;8;16;5;12;10;5;2;6;0;0;0;0;Oca.83;03.May;04.May;01.Aðu;03.May;Nis.75;01.Aðu;03.Nis;04.May;Oca.85;03.Nis;03.Aðu;01.Aðu;03.May;04.May;Oca.75;03.May;04.Haz;01.Aðu;03.May;04.May;01.Aðu;03.May;Nis.75;Oca.83;03.Haz;5;Oca.75;03.Nis;Nis.75;44;Oca.85;01.Aðu;Mar.67;Mar.48;5;Nis.53;42;Oca.96;Oca.87;Oca.97;01.Eyl;23;-0.75;02.Ara;02.Nis;Oca.86;Oca.82
3;E0;26.11.2011;Sunderland;Wigan;1;2;A;1;1;D;17;7;11;4;12;13;3;2;3;1;0;0;Oca.67;03.Haz;05.May;Oca.62;Mar.65;05.May;01.Tem;03.May;5;01.Tem;03.May;04.Nis;Oca.73;03.May;5;Oca.65;03.Haz;May.25;01.Tem;Mar.75;04.Aðu;Oca.67;03.Haz;05.May;01.Tem;03.Aðu;05.May;Oca.67;03.Nis;05.May;44;Oca.73;Oca.68;Mar.84;Mar.57;May.83;May.29;42;Oca.97;Oca.89;Oca.95;Oca.88;25;-0.75;Oca.93;Oca.89;02.Nis;Oca.97
3;E0;26.11.2011;West Brom;Tottenham;1;3;A;1;1;D;9;23;5;14;11;13;1;10;2;1;0;0;4;03.Haz;Oca.91;4;03.Nis;01.Eyl;Mar.75;03.May;01.Eyl;03.Mar;03.Mar;2;4;03.Nis;Oca.91;4;03.Haz;Oca.85;4;Mar.75;Oca.85;4;03.May;Oca.91;4;Mar.75;Oca.91;Mar.75;03.Nis;Oca.91;44;Nis.38;Mar.99;Mar.75;Mar.49;2;01.Eyl;41;Oca.84;Oca.76;02.Ara;02.Þub;24;0.5;02.Oca;Oca.96;Oca.94;Oca.91
3;E0;27.11.2011;Liverpool;Man City;1;1;D;1;1;D;17;7;9;3;11;13;8;5;1;4;0;1;Þub.75;03.Þub;Þub.63;02.Eyl;03.Þub;02.Nis;Þub.75;03.Þub;02.May;02.Tem;03.Þub;02.Nis;Þub.88;03.Mar;02.Nis;Þub.85;03.Mar;02.Nis;02.Aðu;03.Nis;Þub.45;02.Tem;03.Mar;Þub.63;Þub.88;03.Nis;02.Haz;02.Tem;Mar.25;02.May;44;02.Eyl;Þub.78;Mar.43;Mar.26;Þub.71;Þub.51;42;Oca.91;Oca.84;02.Oca;Oca.94;24;0;02.Haz;Oca.99;01.Eyl;Oca.83
3;E0;27.11.2011;Swansea;Aston Villa;0;0;D;0;0;D;6;9;2;4;9;17;4;6;3;4;0;0;02.Þub;Mar.25;03.Nis;02.Þub;03.Mar;03.Nis;02.Þub;03.Mar;03.Oca;Þub.25;03.Þub;02.Eyl;Þub.25;03.May;3;02.Þub;03.Mar;03.Þub;Þub.25;03.Mar;03.Þub;Þub.25;03.Mar;03.Mar;Þub.25;03.Nis;03.Nis;Þub.25;Mar.25;03.Oca;43;02.Mar;Þub.22;03.May;Mar.28;Mar.53;Mar.25;40;02.Ara;2;Oca.83;Oca.78;24;-0.25;Oca.95;Oca.91;2;Oca.95
3;E0;03.12.2011;Aston Villa;Man United;0;1;A;0;1;A;7;11;3;5;4;11;5;5;0;0;0;0;5;03.Haz;Oca.73;5;03.May;01.Tem;5;03.May;01.Tem;04.Mar;03.Nis;Oca.75;5;Mar.75;Oca.67;May.25;03.Haz;Oca.65;5;03.Nis;Oca.75;May.75;03.Aðu;Oca.62;05.May;Mar.75;01.Tem;05.May;Mar.75;Oca.62;48;May.75;May.16;Mar.82;03.Haz;Oca.75;Oca.69;47;Oca.96;Oca.88;2;Oca.91;29;0.75;Þub.17;Oca.97;Oca.94;Oca.89
3;E0;03.12.2011;Blackburn;Swansea;4;2;H;2;1;H;14;10;9;5;12;13;3;4;1;1;0;1;02.Oca;03.Nis;03.May;Þub.15;03.Mar;03.Mar;02.Oca;Mar.25;03.Nis;02.Oca;03.Mar;03.Oca;02.Þub;03.Nis;03.Þub;02.Oca;03.Mar;03.Nis;Þub.25;Mar.25;Mar.25;02.Þub;03.Mar;03.Nis;02.Þub;03.Nis;03.May;Þub.15;Mar.25;03.Nis;48;Þub.25;Þub.15;03.May;Mar.31;03.Haz;Mar.38;47;02.Þub;Oca.91;Oca.95;Oca.87;29;-0.25;01.Eyl;Oca.84;02.Aðu;02.Þub
3;E0;03.12.2011;Man City;Norwich;5;1;H;1;0;H;21;5;16;2;8;7;12;4;0;1;0;0;Oca.17;7;17;Oca.18;06.May;14;Oca.17;06.May;15;01.Þub;05.May;12;Oca.17;7;15;1.166;Haz.75;15;01.Þub;6;15;01.Þub;6;17;01.Þub;07.May;17;Oca.17;06.May;17;48;Oca.21;Oca.18;Tem.83;Haz.73;20.21;15.43;34;Oca.43;Oca.37;03.Oca;02.Eyl;30;-2;02.Þub;Oca.96;Oca.95;Oca.91
